,index,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
58318,5285,droplet,24m,30m,male,Kidney,,,Myo5a,-1.1684699058532715,2.323734952369705e-05,1.0338132597098593e-05,7.534616452176124e-05,2.3456734636425756e-11
115418,13622,facs,3m,24m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Matr3,-1.1684616804122925,0.0001252845104318112,5.573851376539096e-05,0.00011135819659102708,1.2387757333146504e-07
27046,12407,facs,3m,18m,male,Marrow,,,Pold4,1.168454647064209,6.619539635721594e-05,0.00014878793444950134,0.0003864752361550927,2.623839961823989e-16
105013,13362,facs,3m,24m,male,Marrow,KLS,,Pcid2,-1.1684350967407227,5.96554709773045e-05,2.6540936232777312e-05,0.00011371074651833624,1.0973570230171551e-09
58319,5286,droplet,24m,30m,male,Kidney,,,Alg2,1.1684131622314453,7.554690910183126e-06,1.6980251530185342e-05,5.9194149798713624e-05,1.4582229765344996e-06
8738,959,droplet,3m,18m,female,Mammary_Gland,,,Celsr2,1.1684104204177856,1.641914241190534e-05,3.690431185532361e-05,0.000100127981568221,3.397133463251239e-14
83937,1145,droplet,18m,21m,female,Marrow,,macrophage,Rpl31-ps12,-1.1683977842330933,0.0005259829922579229,0.00023401781800203025,0.0001866865495685488,1.5022648058636314e-47
77355,910,droplet,3m,24m,male,Bladder,,bladder cell,Tmem184b,-1.1683976650238037,4.4470856664702296e-05,1.9785758922807872e-05,8.194010297302157e-05,2.3399624073554935e-06
52461,6770,droplet,3m,30m,male,Lung,,,Zfhx3,-1.1683893203735352,6.926724745426327e-05,3.081823160755448e-05,0.00014436493802350014,2.0975683913750957e-25
70590,934,droplet,24m,30m,male,,,,Rnf149,1.1683857440948486,3.647766789072193e-05,8.198723662644625e-05,0.00017235380073543638,9.508775151398788e-249
83185,2340,droplet,3m,21m,female,Mammary_Gland,,luminal epithelial cell of mammary gland,Acadm,1.168371558189392,2.1462054064613767e-05,4.8237659939331934e-05,6.585414666915312e-05,2.91706236156605e-07
93120,2486,facs,18m,24m,male,Pancreas,Endocrine,pancreatic B cell,Txndc17,-1.1683686971664429,9.143693023361266e-05,4.068249836564064e-05,8.13118094811216e-05,1.8212273573826514e-11
69354,2367,droplet,3m,30m,male,,,,Cnn3,-1.1683679819107056,0.00015559046005364507,6.922598549863324e-05,0.0002516244712751359,0.0
72386,7844,facs,3m,18m,male,Spleen,,"CD8-positive, alpha-beta T cell",Ubb,1.1683666706085205,0.0006800840492360294,0.001528537250123918,0.0006907208589836955,1.1110047453625762e-08
97667,13363,facs,3m,24m,male,Marrow,Granulocytes,,Slk,-1.168363332748413,9.866935579339042e-05,4.390054164105095e-05,0.00016061235510278493,2.3437828638019126e-10
6058,13364,facs,3m,24m,male,Trachea,,,Rab5a,-1.1683485507965088,9.032041270984337e-05,4.0186296246247366e-05,0.0001317519199801609,1.3034351584035672e-11
115690,13623,facs,3m,24m,male,Large_Intestine,Proximal,large intestine goblet cell,Yipf1,1.1683294773101807,0.00023002609668765217,0.000516986649017781,0.0003236157353967428,8.902064094427935e-14
58320,5287,droplet,24m,30m,male,Kidney,,,Ogfod2,1.168323278427124,1.3776158994005527e-05,3.096196451224387e-05,7.828306843293831e-05,4.286907461104013e-21
45553,1211,droplet,18m,21m,female,Limb_Muscle,,,Smtn,-1.1683144569396973,5.678630623151548e-05,2.5266546799684875e-05,0.0001606603036634624,4.404450896236929e-06
103197,7296,facs,3m,18m,male,Marrow,KLS,,Vps4b,-1.1682865619659424,9.194171434501186e-05,4.0909417293732986e-05,0.00013229064643383026,6.49262962457949e-18
83307,1146,droplet,18m,21m,female,Mammary_Gland,,luminal epithelial cell of mammary gland,Zfp664,-1.1682699918746948,0.00011959819676121697,5.321576463757083e-05,0.00015914533287286758,3.5986481004402815e-21
110103,7845,facs,3m,18m,male,Heart,LA,fibroblast of cardiac tissue,Rpl37a,-1.1682604551315308,0.0001933871244546026,8.604905451647937e-05,0.00011488842574181035,1.6837238435670495e-20
35457,9840,facs,3m,24m,male,Skin,,,Dhx15,-1.1682568788528442,5.8395100495545194e-05,2.598340142867528e-05,0.00013799912994727492,1.2967646752894243e-07
59990,1074,facs,3m,18m,male,,,,Snx33,-1.1682473421096802,1.726815025904216e-05,7.683663170610089e-06,8.949396578827873e-05,4.393610726205064e-09
110104,7846,facs,3m,18m,female,Heart,LA,fibroblast of cardiac tissue,Snx18,-1.1682453155517578,0.00016489799600094557,7.337337592616677e-05,0.0002574804821051657,9.160882049912724e-06
82424,13624,facs,3m,24m,male,Tongue,,keratinocyte,2010107E04Rik,-1.168237566947937,6.457444396801293e-05,2.8733338695019484e-05,4.2960422433679923e-05,1.1770283856600426e-26
83903,911,droplet,3m,24m,male,Spleen,,macrophage,Rps15a-ps4,-1.1682298183441162,0.0007651198538951576,0.00034045305801555514,0.0004153901827521622,1.0745653623846054e-12
61598,1014,facs,3m,24m,male,,,,Cry1,-1.1682215929031372,1.7097365343943238e-05,7.607805855514016e-06,9.18927471502684e-05,1.4968763372782248e-09
43857,5702,droplet,3m,18m,male,Bladder,,,C1qtnf2,-1.1682190895080566,7.560425729025155e-05,3.3641648769844323e-05,0.00013243455032352358,1.819102830980446e-21
113756,7847,facs,3m,18m,female,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,Psmb5,1.1682167053222656,0.00016451663395855576,0.00036972438101656735,0.0003796520468313247,7.663396208885476e-14
8739,960,droplet,3m,18m,female,Mammary_Gland,,,Rdm1,1.1682113409042358,1.126504321291577e-05,2.531625796109438e-05,7.727099000476301e-05,6.346500505673841e-09
114814,2487,facs,18m,24m,male,Large_Intestine,Proximal,epithelial cell of large intestine,Rpl35a,-1.1682084798812866,0.0003201044164597988,0.00014243800251279026,0.00026694932603277266,9.153373909919536e-09
89886,7297,facs,3m,18m,male,Large_Intestine,Distal,,Mfsd1,-1.1682082414627075,5.121781941852532e-05,2.279057662235573e-05,8.781763608567417e-05,1.0728580458405737e-07
59991,1075,facs,3m,18m,male,,,,Gnai3,-1.1681978702545166,0.00010078166815219447,4.484550663619302e-05,0.00022266796440817416,1.3315883783413531e-139
27047,12408,facs,3m,18m,male,Brain_Myeloid,,,Gatad1,1.168196678161621,2.1138155716471374e-05,4.750390871777199e-05,0.00014615803956985474,2.6779263958950357e-07
27048,12409,facs,3m,18m,female,Skin,,,Rpl41,1.1681870222091675,0.0004741921729873866,0.0010656478116288781,0.0015538564184680581,6.190487702414609e-25
59992,1076,facs,3m,18m,male,,,,Itgb4,-1.1681783199310303,5.464577770908363e-05,2.4316432245541364e-05,0.00018256812472827733,5.7885828033245296e-52
10635,1515,droplet,3m,21m,female,Spleen,,,Zbed6,-1.168173909187317,2.1122357793501578e-05,9.399115697306115e-06,7.538591307820752e-05,4.868224871028627e-08
90074,2037,facs,18m,24m,male,Large_Intestine,Distal,,Ebpl,1.1681594848632812,2.7055220925831236e-05,6.07997972110752e-05,0.00010114585893461481,8.263460732251753e-10
43858,5704,droplet,3m,18m,male,Lung,,,Arl5c,1.1681547164916992,1.2583554962475318e-05,2.827827847795561e-05,8.829693251755089e-05,1.7492198995864964e-06
2479,7298,facs,3m,18m,male,Tongue,,,Pcm1,-1.1681469678878784,4.620820618583821e-05,2.0562305508065037e-05,7.350383384618908e-05,3.5852171378981008e-06
43859,5705,droplet,3m,18m,female,Liver,,,Hadh,-1.1681461334228516,0.00028148115961812437,0.00012525709462352097,0.0002793949388433248,1.976464250292081e-22
92229,2038,facs,18m,24m,male,Pancreas,Endocrine,,Fam151a,1.1681257486343384,0.00020311371190473437,0.0004564362461678684,0.0007581809186376631,7.799914815866595e-08
97334,7299,facs,3m,18m,male,Marrow,Granulocytes,,Zmpste24,-1.1681163311004639,0.00014440268569160253,6.425948231481016e-05,0.0002869553572963923,6.004395784667383e-06
106732,7848,facs,3m,18m,female,Marrow,KLS,hematopoietic stem cell,Ost4,-1.1681160926818848,0.0001567664585309103,6.976139411563054e-05,0.00014707882655784488,1.021153833187262e-23
58321,5288,droplet,24m,30m,male,Kidney,,,Trip12,1.168114185333252,3.2397401810158044e-05,7.280271529452875e-05,0.00012211877037771046,8.19791780254896e-69
108510,13625,facs,3m,24m,male,Marrow,KLS,hematopoietic stem cell,Vamp3,-1.1681106090545654,0.0001283860474359244,5.713227074011229e-05,0.0001716921105980873,2.3719648241745246e-22
72218,1147,droplet,18m,21m,female,Spleen,,B cell,Strbp,-1.1680951118469238,8.753981092013419e-05,3.895596455549821e-05,0.0001620335242478177,3.8231659185477624e-53
35458,9841,facs,3m,24m,male,Marrow,,,Rufy1,-1.1680899858474731,4.023956716991961e-05,1.7907012079376727e-05,0.00011839896615128964,1.258383229761695e-11
35459,9842,facs,3m,24m,male,Marrow,,,Rnf145,-1.1680890321731567,4.100713340449147e-05,1.82485982804792e-05,0.00014266844664234668,4.4380187969517645e-08
27049,12411,facs,3m,18m,female,Brain_Myeloid,,,Gatad1,-1.1680796146392822,6.908732029842213e-05,3.074477717746049e-05,0.00021233977167867124,9.206195890441477e-10
80419,13626,facs,3m,24m,male,Trachea,,fibroblast,Capg,1.1680715084075928,0.00027508739731274545,0.0006181519129313529,0.00075203349115327,5.1140269919160726e-12
8740,961,droplet,3m,18m,female,Marrow,,,Siglech,-1.168070673942566,0.00014575339446309954,6.486260099336505e-05,0.0005788180278614163,1.8631488438922618e-06
15709,4559,droplet,3m,24m,male,Kidney,,,Vps29,-1.1680617332458496,0.00016972943558357656,7.553279283456504e-05,0.00019379719742573798,9.403225112929474e-52
27050,12412,facs,3m,18m,male,Marrow,,,Vps13b,-1.1680289506912231,5.00911773997359e-05,2.2292020730674267e-05,0.00013800330634694546,5.794579058316305e-13
111387,7849,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,basal cell,Minos1,-1.1680089235305786,0.00011911286128452048,5.300940392771736e-05,8.227409125538543e-05,2.2015746015615727e-46
43860,5707,droplet,3m,18m,male,Lung,,,9130011J15Rik,-1.1680068969726562,0.00015344424173235893,6.82881727698259e-05,0.00020637494162656367,2.3894473987927003e-59
92706,7850,facs,3m,18m,male,Pancreas,Endocrine,pancreatic B cell,Ddx6,-1.1679966449737549,0.0001386813964927569,6.17186160525307e-05,0.00015035028627607971,4.7321819886618926e-07
6059,13365,facs,3m,24m,male,Tongue,,,Gyltl1b,-1.1679829359054565,0.0001156284924945794,5.145966861164197e-05,0.00016056318418122828,2.8277267969587724e-20
70591,935,droplet,24m,30m,male,,,,Serinc2,-1.1679519414901733,1.3856608347850852e-05,6.166920229588868e-06,4.909109338768758e-05,2.847209314217022e-08
94120,13627,facs,3m,24m,male,GAT,Fat,endothelial cell,Laptm4a,1.1679377555847168,0.00075544323772192,0.0016974076861515641,0.0015464897733181715,3.95662071831763e-06
8741,962,droplet,3m,18m,female,Mammary_Gland,,,Ltbp3,1.1679311990737915,2.8855774871772155e-05,6.483583274530247e-05,0.00012957969738636166,3.526037031752097e-32
58322,5289,droplet,24m,30m,male,Kidney,,,Vps29,1.167920470237732,7.553279283456504e-05,0.00016971281729638577,0.0002030244650086388,7.274456921803027e-170
35460,9844,facs,3m,24m,male,MAT,,,Pcolce,-1.1679174900054932,0.0009197415201924741,0.00040934322169050574,0.0010764807229861617,5.927549492397598e-20
110233,13628,facs,3m,24m,male,Heart,LA,fibroblast of cardiac tissue,Dpm3,-1.167907476425171,2.7381771360524e-05,1.218670695379842e-05,3.165523230563849e-05,2.368315576849212e-06
15710,4560,droplet,3m,24m,male,Kidney,,,Ttc3,-1.1678961515426636,5.4496467782882974e-05,2.4254735762951896e-05,0.00011440790694905445,7.250205176226043e-12
105014,13367,facs,3m,24m,male,Marrow,KLS,,Car2,1.1678948402404785,0.0010819601593539119,0.0024309870786964893,0.0024669570848345757,3.3213496442479374e-59
59993,1077,facs,3m,18m,female,,,,Crispld2,-1.167884349822998,0.0001669523771852255,7.430608820868656e-05,0.0005373252788558602,2.5978995495583997e-77
61599,1015,facs,3m,24m,male,,,,Zfp518a,-1.1678732633590698,1.9106879335595295e-05,8.504031939082779e-06,9.458013664698228e-05,2.5967952557603e-12
118649,13368,facs,3m,24m,male,Brain_Myeloid,Striatum,,Edem1,-1.1678646802902222,0.0002365637628827244,0.00010528971324674785,0.00037418483407236636,2.4055545263728146e-08
116243,13369,facs,3m,24m,male,Heart,RA,,Surf4,-1.1678531169891357,0.00027625163784250617,0.00012295495253056288,0.0003408622578717768,2.6216377171646638e-14
7627,2039,facs,18m,24m,male,Spleen,,,Uba52,-1.1678211688995361,0.0005473733763210475,0.00024363207921851426,0.00032144589931704104,6.763119462396727e-99
43861,5709,droplet,3m,18m,female,Liver,,,Prlr,-1.167810082435608,0.0003645407850854099,0.00016225581930484623,0.00029848437407054007,4.467915529658326e-28
91107,13629,facs,3m,24m,male,Large_Intestine,Distal,secretory cell,Nupr1,-1.1678035259246826,0.0009360976982861757,0.0004166556755080819,0.0009329668828286231,3.249863759359605e-07
116244,13370,facs,3m,24m,male,Heart,RA,,Capg,1.1677966117858887,0.000282105291262269,0.0006338012171909213,0.0012423223815858364,1.0388005692999068e-09
10636,1516,droplet,3m,21m,female,Mammary_Gland,,,Tesc,-1.1677964925765991,3.0141727620502934e-05,1.3416101865004748e-05,0.00010438470781082287,3.4921507463064544e-10
15711,4561,droplet,3m,24m,male,Kidney,,,Edem1,1.1677862405776978,3.563631616998464e-05,8.00629350123927e-05,0.0003124027862213552,2.5215629638318685e-14
27051,12413,facs,3m,18m,male,SCAT,,,Wsb1,-1.1677855253219604,0.0001875465241027996,8.347771654371172e-05,0.00028947589453309774,3.693745156026013e-14
43862,5710,droplet,3m,18m,male,Tongue,,,Ckap4,-1.1677850484848022,6.72887617838569e-05,2.995050817844458e-05,8.329770935233682e-05,5.924924818507808e-100
7628,2040,facs,18m,24m,male,Spleen,,,Cd52,-1.1677842140197754,0.0017255919519811869,0.0007680685957893729,0.0010948532726615667,8.302902137718095e-85
82679,912,droplet,3m,24m,male,Tongue,,keratinocyte,C230096C10Rik,1.1677831411361694,8.49167463456979e-06,1.9077924662269652e-05,4.9661572120385244e-05,2.7935493205511005e-08
71188,13630,facs,3m,24m,male,Spleen,,B cell,Arhgap30,-1.1677534580230713,0.000364745850674808,0.00016235346265602857,0.000686603772919625,9.999598933617736e-08
2480,7301,facs,3m,18m,female,Trachea,,,Tomm6,1.1677355766296387,1.983309084607754e-05,4.45567857241258e-05,4.673344665206969e-05,4.577225101238956e-17
61600,1016,facs,3m,24m,male,,,,Capn2,-1.167723298072815,0.00010451601701788604,4.652250572689809e-05,0.00023801262432243675,3.7767359444377243e-153
35461,9845,facs,3m,24m,male,Pancreas,,,Sdcbp,-1.1677179336547852,0.00022626352438237518,0.00010071552969748154,0.0002941533748526126,6.269750395176488e-19
78416,13631,facs,3m,24m,male,Bladder,,bladder urothelial cell,Tsc22d2,-1.167703628540039,7.202913548098877e-05,3.206227847840637e-05,8.334886661032215e-05,5.3180272188112955e-11
73948,2341,droplet,3m,21m,female,Mammary_Gland,,basal cell,Timm8a1,-1.1676994562149048,0.0002213704865425825,9.853877418208867e-05,0.00017041729006450623,1.052871794658474e-29
58323,5290,droplet,24m,30m,male,Kidney,,,Wdr18,1.16768479347229,2.633839540067129e-05,5.916944064665586e-05,0.00011763865768443793,1.1121246550830835e-48
27052,12415,facs,3m,18m,male,Brain_Myeloid,,,Acly,-1.167683482170105,8.451785834040493e-05,3.762190317502245e-05,0.0002376352931605652,3.854394827134663e-09
75849,13632,facs,3m,24m,male,Tongue,,basal cell of epidermis,Tbc1d15,-1.1676828861236572,5.324575613485649e-05,2.370158654230181e-05,8.950060873758048e-05,1.5256333836672635e-07
92000,13371,facs,3m,24m,male,Pancreas,Endocrine,,Atp5j,-1.1676609516143799,0.00013191194739192724,5.8719608205137774e-05,0.00011163523595314473,1.6347024795769967e-32
66339,1861,droplet,3m,24m,male,,,,Alg14,-1.1676483154296875,1.7176944311358966e-05,7.646253834536765e-06,5.8966910728486255e-05,5.085522304388525e-13
58324,5291,droplet,24m,30m,male,Kidney,,,Rfc5,-1.1675924062728882,1.6723053704481572e-05,7.4444947131269146e-06,5.823388710268773e-05,1.5455980829414652e-06
43863,5711,droplet,3m,18m,male,Bladder,,,Ddost,-1.1675901412963867,0.0001753357209963724,7.805320637999102e-05,0.0001854652800830081,4.756895117866619e-78
119313,13633,facs,3m,24m,male,Brain_Myeloid,Striatum,microglial cell,Cadm1,1.1675798892974854,0.00011052336049033329,0.00024827365996316075,0.0005322818178683519,3.33098407337413e-07
10637,1517,droplet,3m,21m,female,Mammary_Gland,,,A930005H10Rik,-1.1675782203674316,3.775701770791784e-05,1.6808213331387378e-05,0.00010371349344495684,4.706074663919231e-19
10638,1518,droplet,3m,21m,female,Marrow,,,Mbnl1,-1.1675739288330078,0.00018462834123056382,8.219087612815201e-05,0.0002172688109567389,8.058395501027327e-123
115477,2488,facs,18m,24m,male,Large_Intestine,Proximal,intestinal crypt stem cell,Shfm1,-1.1675714254379272,0.0001596443325979635,7.10688836988993e-05,8.99855513125658e-05,3.328347084977356e-09
85966,13634,facs,3m,24m,male,Skin,Anagen,bulge keratinocyte,Pkp3,-1.167567491531372,0.0007964583346620202,0.0003545604122336954,0.0007157530635595322,6.161966481359406e-16
15712,4562,droplet,3m,24m,male,Kidney,,,Mtap4,-1.1675575971603394,3.5662560549099e-05,1.5876055840635672e-05,9.065971244126558e-05,1.383403416486128e-06
52462,6771,droplet,3m,30m,male,Liver,,,Nktr,1.167554259300232,1.9046945453737862e-05,4.2785268306033686e-05,6.981378828641027e-05,8.339370137391463e-07
66340,1862,droplet,3m,24m,male,,,,Nr4a1,-1.1675435304641724,0.00040945582441054285,0.00018228100088890642,0.0006356631638482213,0.0
15713,4563,droplet,3m,24m,male,Kidney,,,Naa20,-1.1675405502319336,8.355487079825252e-05,3.719692540471442e-05,0.0001397591404384002,1.2308087047320095e-21
81380,2342,droplet,3m,21m,female,Marrow,,granulocytopoietic cell,Pgd,1.1675195693969727,8.509992767358199e-05,0.00019115585018880665,0.00020211680384818465,1.7681264832038025e-33
10639,1519,droplet,3m,21m,female,Marrow,,,Zc3h13,-1.1674898862838745,4.780445306096226e-05,2.128231426468119e-05,8.726050873519853e-05,6.173775160526401e-36
114581,13635,facs,3m,24m,male,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,Psmc2,1.1674851179122925,5.33535385329742e-05,0.000119842603453435,0.00016446891822852194,2.1122664205353322e-09
109784,13372,facs,3m,24m,male,Heart,LA,,Smoc2,-1.167475938796997,0.0003694063052535057,0.00016445951769128442,0.0006488096551038325,8.704234264141736e-06
27053,12416,facs,3m,18m,female,Brain_Myeloid,,,2700007P21Rik,-1.1674742698669434,0.00011727729724952951,5.221186438575387e-05,0.0002749403938651085,7.262537917281351e-16
112354,7302,facs,3m,18m,male,Large_Intestine,Proximal,,Dars,-1.1674739122390747,4.1958948713727295e-05,1.868012986960821e-05,8.784770034253597e-05,5.413855826000637e-08
27054,12417,facs,3m,18m,female,Thymus,,,Nono,-1.1674695014953613,0.0004200162074994296,0.00018699186330195516,0.000583658751565963,4.076023865991557e-12
6060,13373,facs,3m,24m,male,Tongue,,,Strn3,-1.167468547821045,9.484239126322791e-05,4.222400821163319e-05,0.00010187361476710066,9.538258081213139e-35
43864,5712,droplet,3m,18m,male,Lung,,,Arsa,-1.16746187210083,2.7564610718400218e-05,1.2271872037672438e-05,8.706647349754348e-05,6.163512907572933e-06
66341,1863,droplet,3m,24m,male,,,,Ube2e2,-1.1674604415893555,2.0590068743331358e-05,9.166788004222326e-06,6.375947850756347e-05,1.210013329718075e-19
113044,13374,facs,3m,24m,male,Large_Intestine,Proximal,,Arhgef5,-1.1674456596374512,4.952572635374963e-05,2.2049292965675704e-05,0.0001127604627981782,1.6010142079118117e-06
6061,13375,facs,3m,24m,male,Tongue,,,Papola,-1.167426347732544,0.00019025859364774078,8.47059563966468e-05,0.0001646163291297853,1.867112279143671e-61
